userID,subscriptionAgeGroup,monthsActive,monthlySubscriptionCost,totalAmountPaid,churned,listeningHoursPerWeek,appUpdateFrequency,daysSinceLastLogin,gender_Male,hasFamilyPlan_Yes,hasSharedAccount_Yes,hasMobileApp_Yes,usesMultipleDevices_Yes,subscriptionType_Free Trial,subscriptionType_Individual Plan,subscriptionType_Student Plan,parentalControlsEnabled_No internet service,parentalControlsEnabled_Yes,playlistBackupEnabled_Yes,deviceSyncEnabled_Yes,contactedSupportRecently_No internet service,contactedSupportRecently_Yes,watchesMusicVideos_No internet service,watchesMusicVideos_Yes,listensToPodcasts_No internet service,listensToPodcasts_Yes,usesAutoBilling_Yes,paymentMethod_Credit card (automatic),paymentMethod_Electronic check,paymentMethod_Mailed check,favoriteGenre_Electronic,favoriteGenre_Hip-Hop,favoriteGenre_Jazz,favoriteGenre_Pop,favoriteGenre_R&B,favoriteGenre_Rock,subscriptionAgeGroupLabel_Senior,subscriptionAgeGroupLabel_Teen
0969-RGKCU,1,37,10.99,677.05,No,8.1,9,1,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0378-CJKPV,1,72,5.99,7965.95,No,11.9,17,2,False,False,False,True,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
4706-AXVKM,1,11,5.99,906.85,Yes,4.4,6,11,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False
5889-JTMUL,1,50,10.99,4888.7,Yes,22.5,9,5,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False
9026-RNUJS,1,5,10.99,237.25,Yes,13.9,16,23,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3746-EUBYR,1,1,5.99,74.6,Yes,13.9,15,21,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2332-EFBJY,1,16,16.99,342.4,Yes,14.6,16,1,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
2880-FPNAE,1,2,10.99,140.1,No,6.8,7,8,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
1703-MGIAB,1,17,16.99,1108.0,No,20.4,13,6,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
4311-QTTAI,1,16,10.99,295.55,No,18.3,19,4,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
9474-PHLYD,1,15,5.99,892.65,Yes,19.0,14,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False
4318-RAJVY,1,10,10.99,198.25,No,16.3,7,6,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
2165-VOEGB,1,46,16.99,4822.85,Yes,10.1,15,5,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False
3612-YUNGG,1,64,5.99,6741.15,No,8.4,17,3,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False
2254-DLXRI,1,1,16.99,79.15,No,13.9,9,24,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
5062-CJJKH,1,25,10.99,1355.45,No,8.9,18,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
9028-LIHRP,1,71,5.99,7209.0,No,8.0,5,6,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2219-MVUSO,1,8,16.99,438.4,Yes,12.1,16,11,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
1053-MXTTK,0,72,0.0,7726.35,No,2.9,7,6,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1530-ZTDOZ,1,49,10.99,2070.75,No,10.2,6,6,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1301-LOPVR,1,29,10.99,1636.95,No,4.1,13,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False
0853-TWRVK,1,72,5.99,7581.5,No,11.2,9,6,True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8914-RBTSB,1,31,5.99,3019.5,Yes,13.9,12,5,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6212-ATMLK,1,50,5.99,4729.75,No,11.6,11,6,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False
8200-LGKSR,1,71,5.99,6126.1,No,14.5,19,2,True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
1568-BEKZM,1,70,16.99,6333.4,No,8.4,7,2,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0670-ANMUU,1,71,10.99,6687.85,No,19.5,7,2,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
6897-RWMUB,1,61,10.99,4158.25,No,16.0,9,2,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0963-ZBDRN,1,32,5.99,3183.4,Yes,12.2,12,4,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False
7594-RQHXR,1,1,10.99,79.6,Yes,18.4,17,18,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False
6999-CHVCF,0,68,16.99,7149.35,No,21.7,9,3,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
6134-KWTBV,0,62,16.99,1429.65,No,15.3,3,5,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1077-HUUJM,1,7,10.99,472.65,No,8.8,16,7,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
6331-EWIEB,1,20,16.99,1734.5,Yes,11.5,12,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0895-LNKRC,1,6,16.99,113.5,No,16.6,5,7,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2045-BMBTJ,1,33,5.99,1884.65,No,18.3,9,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
8417-GSODA,1,28,5.99,2568.15,No,14.9,18,3,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5171-EPLKN,1,27,16.99,470.0,No,19.0,17,6,True,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
4452-QIIEB,2,7,10.99,278.4,No,7.0,15,9,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
5998-VVEJY,1,26,5.99,2088.8,Yes,6.9,17,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1624-NALOJ,1,5,10.99,502.6,Yes,12.5,8,19,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False
6741-EGCBI,1,30,10.99,2595.85,No,15.4,6,4,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False
7820-ZYGNY,1,63,10.99,5825.5,No,10.9,19,2,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
4317-VTEOA,1,1,5.99,50.75,Yes,17.2,14,20,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
9677-AVKED,1,53,10.99,4449.75,No,14.6,18,1,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False
1670-SVOWZ,0,14,16.99,1208.35,Yes,16.6,8,4,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True
2227-JRSJX,1,21,10.99,1956.4,No,23.0,8,2,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
9847-HNVGP,0,17,0.0,310.6,No,7.0,7,0,True,False,False,True,True,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
6696-YDAYZ,0,16,0.0,290.55,No,4.1,4,4,True,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
8980-WQFWL,1,35,16.99,2096.1,No,13.0,12,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False
1730-ZMAME,2,32,16.99,2665.0,No,19.2,29,2,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False
6506-EYCNH,1,28,16.99,543.8,No,22.6,7,2,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
4634-JLRJT,1,1,16.99,20.35,No,12.1,6,20,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
9501-UKKNL,1,59,16.99,3005.8,No,19.5,15,2,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False
2560-QTSBS,0,72,16.99,1623.15,No,17.6,7,0,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
7541-YLXCL,1,36,5.99,2498.4,Yes,7.5,18,3,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
4795-WRNVT,1,40,16.99,2586.0,No,20.8,6,3,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6080-TCMYC,1,40,10.99,3292.3,No,19.3,10,2,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0260-ZDLGK,2,9,10.99,651.4,Yes,16.3,29,4,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False
7860-UXCRM,1,63,16.99,4674.55,No,10.8,15,4,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6357-JJPQT,1,3,10.99,232.35,No,9.5,15,26,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
2292-XQWSV,1,40,5.99,2448.5,No,21.7,14,4,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
9552-TGUZV,1,8,16.99,658.1,No,17.5,17,12,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
5913-INRQV,1,34,10.99,3128.8,No,11.5,6,3,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8722-NGNBH,1,5,10.99,223.45,Yes,14.6,14,14,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
6210-KBBPI,1,9,16.99,919.4,Yes,23.3,11,3,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False
9643-YBLUR,2,9,10.99,653.95,No,11.2,27,3,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False
